hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment
116660,1154,116,1,0,1,23,9,1,0,.23076923,.16666667,Control,0
116246,1020,116,1,0,0,60,6,,1,.38461539,.11111111,Control,0
116213,1022,116,1,1,1,40,7,1,0,.66666669,.41666666,Control,0
116124,1022,116,1,0,0,45,2,,1,.68421054,.41666666,Control,0
116235,1020,116,1,0,1,40,1,1,0,.41666666,.125,Control,0
116628,1154,116,1,0,0,25,2,0,1,.15384616,.083333336,Control,0
116449,1021,116,1,0,0,80,9,1,1,.71794873,.5,Control,0
116618,1155,116,1,0,0,55,6,,1,.75,.54545456,Control,0
116515,1156,116,1,0,0,30,8,1,1,.70588237,.46153846,Control,0
116610,1155,116,1,1,1,26,14,,0,.75,.54545456,Control,0
116664,1154,116,1,0,0,65,9,,1,.21428572,.15384616,Control,0
116413,1155,116,1,1,1,40,2,,1,.75,.54545456,Control,0
116104,1022,116,1,0,0,55,1,,1,.68421054,.41666666,Control,0
116259,1020,116,1,0,0,60,1,,1,.38461539,.11111111,Control,0
116512,1156,116,1,1,1,38,14,1,0,.70588237,.46153846,Control,0
116432,1021,116,1,0,0,45,2,1,1,.69230771,.48275861,Control,0
116524,1020,116,1,0,0,40,9,,1,.38461539,.11111111,Control,0
116219,1021,116,1,0,1,27,6,0,0,.69230771,.5,Control,0
116128,1021,116,1,0,0,35,2,,1,.69999999,.48275861,Control,0
116218,1021,116,1,0,1,28,9,,0,.69999999,.48275861,Control,0
116510,1156,116,1,0,1,30,14,.m,0,.72222221,.46153846,Control,0
116244,1020,116,1,0,0,32,2,,1,.38461539,.11111111,Control,0
116619,1155,116,1,0,0,45,1,,1,.75,.54545456,Control,0
116319,1021,116,1,0,1,30,2,,1,.69999999,.48275861,Control,0
116450,1021,116,1,0,1,25,14,1,0,.69230771,.4642857,Control,0
116118,1022,116,1,0,0,65,1,,1,.68421054,.41666666,Control,0
116273,1020,116,1,0,0,65,1,0,1,.33333334,.11111111,Control,0
116513,1156,116,1,0,0,42,8,,1,.72222221,.46153846,Control,0
116123,1022,116,1,0,1,36,6,,0,.68421054,.41666666,Control,0
116105,1022,116,1,0,0,28,11,,1,.68421054,.41666666,Control,0
116639,1154,116,1,1,1,31,2,,0,.21428572,.15384616,Control,0
116643,1021,116,1,1,1,32,7,,0,.69999999,.48275861,Control,0
116644,1021,116,1,1,1,36,1,,0,.69999999,.48275861,Control,0
116667,1154,116,1,0,0,50,2,1,1,.23076923,.16666667,Control,0
116636,1154,116,1,0,1,25,2,,0,.21428572,.15384616,Control,0
116119,1022,116,1,0,0,56,1,,1,.68421054,.41666666,Control,0
116239,1020,116,1,0,0,55,2,,1,.38461539,.11111111,Control,0
116416,1156,116,1,1,1,30,2,0,0,.70588237,.46153846,Control,0
116649,1021,116,1,0,1,55,1,,0,.69999999,.48275861,Control,0
116412,1155,116,1,1,1,50,9,,0,.75,.54545456,Control,0
116263,1020,116,1,0,0,38,1,,1,.38461539,.11111111,Control,0
116238,1020,116,1,0,1,40,2,,0,.38461539,.11111111,Control,0
116615,1155,116,1,0,1,26,8,1,0,.81818181,.60000002,Control,0
116117,1022,116,1,0,0,46,2,0,1,.72222221,.45454547,Control,0
116204,1022,116,1,0,1,26,11,,0,.68421054,.41666666,Control,0
116509,1156,116,1,0,1,36,15,,0,.72222221,.46153846,Control,0
116406,1155,116,1,0,0,32,2,,1,.75,.54545456,Control,0
116517,1156,116,1,1,1,23,8,1,0,.70588237,.41666666,Control,0
116523,1020,116,1,0,0,60,2,,1,.38461539,.11111111,Control,0
116654,1154,116,1,1,1,60,14,1,0,.23076923,.16666667,Control,0
116410,1155,116,1,1,1,45,2,,0,.75,.54545456,Control,0
116245,1020,116,1,0,0,50,2,,1,.38461539,.11111111,Control,0
116625,1021,116,1,0,0,30,1,1,1,.69230771,.48275861,Control,0
116655,1154,116,1,0,1,30,14,1,0,.23076923,.16666667,Control,0
116627,1154,116,1,0,0,55,2,,1,.21428572,.15384616,Control,0
116418,1156,116,1,0,0,30,2,,1,.72222221,.46153846,Control,0
116514,1156,116,1,0,0,59,9,,1,.72222221,.46153846,Control,0
116304,1155,116,1,1,1,28,9,1,0,.72727275,.5,Control,0
116121,1022,116,1,1,1,41,2,1,0,.72222221,.45454547,Control,0
116214,1022,116,1,0,0,70,10,,1,.68421054,.41666666,Control,0
116316,1156,116,1,0,0,32,2,1,1,.7647059,.5,Control,0
116438,1021,116,1,0,0,50,2,,1,.69999999,.48275861,Control,0
116658,1154,116,1,0,0,25,9,,1,.21428572,.15384616,Control,0
116220,1021,116,1,0,0,37,1,,1,.69999999,.48275861,Control,0
116662,1154,116,1,0,0,35,2,1,1,.23076923,.16666667,Control,0
116612,1155,116,1,1,1,29,12,,0,.75,.54545456,Control,0
116462,1021,116,1,0,0,25,8,,1,.69999999,.48275861,Control,0
116320,1021,116,1,1,1,52,2,,1,.69999999,.48275861,Control,0
116409,1155,116,1,0,1,50,2,,0,.75,.54545456,Control,0
116247,1020,116,1,0,0,82,2,,1,.38461539,.11111111,Control,0
116232,1020,116,1,0,0,50,8,,1,.38461539,.11111111,Control,0
116131,1021,116,1,0,0,46,2,,1,.69999999,.48275861,Control,0
116311,1155,116,1,0,1,36,2,,0,.75,.54545456,Control,0
116233,1020,116,1,1,1,39,2,,0,.38461539,.11111111,Control,0
116116,1022,116,1,0,0,45,2,.m,1,.68421054,.41666666,Control,0
116251,1020,116,1,0,0,62,1,,1,.38461539,.11111111,Control,0
116309,1155,116,1,1,1,48,2,,0,.75,.54545456,Control,0
116209,1022,116,1,0,0,45,2,,1,.68421054,.41666666,Control,0
116430,1021,116,1,0,0,35,10,,1,.69999999,.48275861,Control,0
116270,1020,116,1,0,0,28,8,0,1,.41666666,.125,Control,0
116267,1020,116,1,0,0,55,2,,1,.38461539,.11111111,Control,0
116229,1020,116,1,1,1,50,2,1,0,.33333334,.11111111,Control,0
116453,1021,116,1,0,1,20,9,,0,.69999999,.48275861,Control,0
116261,1020,116,1,0,0,55,2,,1,.38461539,.11111111,Control,0
116648,1021,116,1,1,1,35,2,1,0,.69230771,.4642857,Control,0
116268,1020,116,1,0,0,25,2,0,1,.41666666,.125,Control,0
117311,1109,117,1,1,1,45,2,1,0,1,.72222221,Supply Only,1
117421,1108,117,1,1,1,40,10,1,0,.58823532,.47058824,Supply Only,1
117314,1109,117,1,1,1,54,9,,0,1,.7368421,Supply Only,1
117320,1109,117,1,0,1,64,6,0,0,1,.77777779,Supply Only,1
117417,1108,117,1,1,1,70,1,,0,.6111111,.5,Supply Only,1
117309,1109,117,1,0,1,35,2,1,1,1,.72222221,Supply Only,1
117607,1108,117,1,0,0,44,2,,1,.6111111,.5,Supply Only,1
117420,1108,117,1,1,1,45,7,1,0,.58823532,.47058824,Supply Only,1
117406,1108,117,1,1,1,55,2,,0,.6111111,.5,Supply Only,1
117108,1109,117,1,1,1,60,2,1,0,1,.72222221,Supply Only,1
117305,1109,117,1,1,1,40,7,1,0,1,.72222221,Supply Only,1
117500,1110,117,1,1,1,32,9,,0,.77272725,.72727275,Supply Only,1
117411,1108,117,1,1,1,65,1,,0,.6111111,.5,Supply Only,1
117119,1110,117,1,0,1,23,2,,0,.77272725,.72727275,Supply Only,1
117106,1109,117,1,1,1,55,1,,0,1,.7368421,Supply Only,1
117316,1109,117,1,0,1,48,9,,0,1,.7368421,Supply Only,1
117510,1110,117,1,0,0,80,2,,1,.77272725,.72727275,Supply Only,1
117513,1110,117,1,0,0,25,2,,1,.77272725,.72727275,Supply Only,1
117403,1108,117,1,1,1,38,2,,0,.6111111,.5,Supply Only,1
117614,1110,117,1,0,0,26,9,,1,.77272725,.72727275,Supply Only,1
117418,1108,117,1,1,1,45,8,1,0,.58823532,.47058824,Supply Only,1
117111,1109,117,1,1,1,35,2,,0,1,.7368421,Supply Only,1
117109,1109,117,1,0,1,25,2,,0,1,.7368421,Supply Only,1
117423,1108,117,1,1,1,33,15,,0,.6111111,.5,Supply Only,1
117422,1108,117,1,1,1,67,2,,0,.6111111,.5,Supply Only,1
117610,1110,117,1,1,1,41,7,,0,.77272725,.72727275,Supply Only,1
117601,1110,117,1,0,1,29,6,,0,.77272725,.72727275,Supply Only,1
117315,1109,117,1,1,1,23,13,1,0,1,.77777779,Supply Only,1
117602,1110,117,1,0,1,36,13,,0,.77272725,.72727275,Supply Only,1
117325,1109,117,1,1,1,35,11,,0,1,.7368421,Supply Only,1
117517,1110,117,1,0,1,30,9,,0,.77272725,.72727275,Supply Only,1
117120,1110,117,1,1,1,32,2,1,0,.76190478,.71428573,Supply Only,1
117302,1109,117,1,1,1,47,2,1,0,1,.72222221,Supply Only,1
117326,1109,117,1,1,1,40,2,,0,1,.7368421,Supply Only,1
117317,1109,117,1,1,1,38,9,1,0,1,.72222221,Supply Only,1
117400,1108,117,1,1,1,34,8,1,1,.64705884,.52941179,Supply Only,1
117319,1109,117,1,0,1,50,2,1,0,1,.77777779,Supply Only,1
117515,1110,117,1,0,1,24,9,,1,.77272725,.72727275,Supply Only,1
117322,1109,117,1,1,1,35,1,,0,1,.7368421,Supply Only,1
117407,1108,117,1,0,1,30,18,1,0,.64705884,.52941179,Supply Only,1
117501,1110,117,1,0,1,30,2,1,1,.76190478,.71428573,Supply Only,1
117600,1108,117,1,1,1,65,2,,0,.6111111,.5,Supply Only,1
117503,1110,117,1,0,1,35,8,1,1,.76190478,.71428573,Supply Only,1
117405,1108,117,1,1,1,51,2,1,0,.64705884,.52941179,Supply Only,1
117419,1108,117,1,1,1,Missing,Not applicable,1,0,.58823532,.47058824,Supply Only,1
117402,1108,117,1,1,1,45,1,1,0,.64705884,.52941179,Supply Only,1
117100,1109,117,1,1,1,28,12,0,0,1,.72222221,Supply Only,1
117301,1109,117,1,0,1,25,2,1,0,1,.77777779,Supply Only,1
117410,1108,117,1,0,1,25,2,,0,.6111111,.5,Supply Only,1
117102,1109,117,1,1,1,50,2,1,0,1,.72222221,Supply Only,1
117303,1109,117,1,1,1,40,2,1,0,1,.72222221,Supply Only,1
117312,1109,117,1,1,1,37,2,1,0,1,.72222221,Supply Only,1
117107,1109,117,1,1,1,42,2,,0,1,.7368421,Supply Only,1
117113,1109,117,1,0,1,26,2,,0,1,.7368421,Supply Only,1
117416,1108,117,1,1,1,37,2,1,0,.58823532,.47058824,Supply Only,1
117323,1109,117,1,1,1,39,9,,0,1,.7368421,Supply Only,1
117307,1109,117,1,1,1,35,9,1,0,1,.72222221,Supply Only,1
117409,1108,117,1,1,1,60,2,1,0,.58823532,.47058824,Supply Only,1
117427,1110,117,1,0,1,45,2,,1,.77272725,.72727275,Supply Only,1
117104,1109,117,1,0,1,25,2,,1,1,.7368421,Supply Only,1
117619,1110,117,1,0,0,36,1,,1,.77272725,.72727275,Supply Only,1
117612,1110,117,1,1,1,37,2,,0,.77272725,.72727275,Supply Only,1
117618,1110,117,1,0,0,61,2,,1,.77272725,.72727275,Supply Only,1
117116,1110,117,1,1,1,55,9,,0,.77272725,.72727275,Supply Only,1
117401,1108,117,1,0,0,50,2,0,1,.64705884,.52941179,Supply Only,1
117700,1109,117,1,1,1,50,9,,0,1,.7368421,Supply Only,1
117114,1110,117,1,1,1,27,7,1,0,.76190478,.71428573,Supply Only,1
117505,1110,117,1,1,1,50,2,1,1,.76190478,.71428573,Supply Only,1
117502,1110,117,1,1,1,28,2,1,1,.76190478,.71428573,Supply Only,1
117615,1110,117,1,0,0,28,2,1,1,.80952382,.76190478,Supply Only,1
117511,1110,117,1,0,0,38,2,,1,.77272725,.72727275,Supply Only,1
117321,1109,117,1,0,0,32,6,,1,1,.7368421,Supply Only,1
117318,1109,117,1,1,1,38,9,,0,1,.7368421,Supply Only,1
117413,1108,117,1,1,1,55,2,,0,.6111111,.5,Supply Only,1
117310,1109,117,1,1,1,40,1,,0,1,.7368421,Supply Only,1
117115,1110,117,1,1,1,50,2,,0,.77272725,.72727275,Supply Only,1
117304,1109,117,1,1,1,35,2,,0,1,.7368421,Supply Only,1
117103,1109,117,1,1,1,60,1,,0,1,.7368421,Supply Only,1
117329,1110,117,1,0,1,45,2,1,0,.76190478,.71428573,Supply Only,1
117105,1109,117,1,1,1,50,2,,0,1,.7368421,Supply Only,1
117509,1110,117,1,0,0,30,2,1,1,.76190478,.76190478,Supply Only,1
117308,1109,117,1,0,1,50,2,,0,1,.7368421,Supply Only,1
117611,1110,117,1,1,1,45,1,,0,.77272725,.72727275,Supply Only,1
117404,1108,117,1,0,0,35,2,,1,.6111111,.5,Supply Only,1
117412,1108,117,1,1,1,35,2,1,0,.58823532,.52941179,Supply Only,1
117606,1108,117,1,1,1,31,2,,0,.6111111,.5,Supply Only,1
117110,1109,117,1,0,1,55,1,0,0,1,.77777779,Supply Only,1
117608,1108,117,1,0,0,38,1,1,1,.58823532,.47058824,Supply Only,1
117425,1108,117,1,1,1,50,2,,0,.6111111,.5,Supply Only,1
117300,1109,117,1,1,1,50,2,1,0,1,.72222221,Supply Only,1
117616,1110,117,1,0,0,35,5,,1,.77272725,.72727275,Supply Only,1
117426,1108,117,1,1,1,40,9,,1,.6111111,.5,Supply Only,1
117306,1109,117,1,0,0,35,5,,1,1,.7368421,Supply Only,1
117514,1110,117,1,0,0,35,2,0,1,.80952382,.76190478,Supply Only,1
117604,1108,117,1,0,1,34,9,0,0,.58823532,.47058824,Supply Only,1
117112,1109,117,1,0,1,28,2,,0,1,.7368421,Supply Only,1
117512,1110,117,1,0,0,45,2,1,1,.80952382,.76190478,Supply Only,1
117414,1108,117,1,0,1,28,9,1,1,.58823532,.52941179,Supply Only,1
117101,1109,117,1,1,1,65,2,,0,1,.7368421,Supply Only,1
117327,1109,117,1,1,1,47,2,0,0,1,.72222221,Supply Only,1
117605,1108,117,1,0,1,79,9,,0,.6111111,.5,Supply Only,1
117603,1110,117,1,1,1,25,9,1,0,.76190478,.71428573,Supply Only,1
117328,1110,117,1,1,1,70,1,,0,.77272725,.72727275,Supply Only,1
118518,1024,118,1,1,1,45,9,,0,.5,.5,LPP+Subsidy+Supply,1
118527,1024,118,1,0,1,90,1,0,0,.52380955,.52380955,LPP+Subsidy+Supply,1
118514,1024,118,1,1,1,26,2,,0,.5,.5,LPP+Subsidy+Supply,1
118508,1024,118,1,1,1,41,2,,1,.5,.5,LPP+Subsidy+Supply,1
118507,1024,118,1,1,1,45,2,,1,.5,.5,LPP+Subsidy+Supply,1
118522,1024,118,1,1,1,27,2,,0,.5,.5,LPP+Subsidy+Supply,1
118528,1024,118,1,1,1,41,1,1,0,.52380955,.52380955,LPP+Subsidy+Supply,1
118421,1104,118,1,0,0,35,2,1,1,.88235295,.52941179,LPP+Subsidy,1
118537,1024,118,1,0,0,50,6,,1,.5,.5,LPP+Subsidy+Supply,1
118427,1104,118,1,1,1,50,1,,0,.8888889,.5,LPP+Subsidy,1
118516,1024,118,1,1,1,30,1,1,0,.52380955,.52380955,LPP+Subsidy+Supply,1
118114,1023,118,1,0,1,27,8,,0,.8214286,.64285713,LPP+Subsidy,1
118525,1024,118,1,1,1,60,2,,0,.5,.5,LPP+Subsidy+Supply,1
118212,1023,118,1,1,1,56,2,1,0,.81481481,.66666669,LPP+Subsidy,1
118411,1023,118,1,0,1,77,1,,0,.8214286,.64285713,LPP+Subsidy,1
118403,1023,118,1,1,1,45,1,,0,.8214286,.64285713,LPP+Subsidy,1
118404,1023,118,1,0,0,45,2,1,1,.81481481,.62962961,LPP+Subsidy,1
118419,1023,118,1,0,0,33,1,,1,.8214286,.64285713,LPP+Subsidy,1
118420,1023,118,1,1,1,36,1,0,0,.85185188,.66666669,LPP+Subsidy,1
118546,1024,118,1,0,0,40,1,,1,.5,.5,LPP+Subsidy+Supply,1
118609,1103,118,1,0,1,20,2,,1,.96551722,.79310346,LPP+Subsidy,1
118622,1103,118,1,1,1,46,9,,1,.96551722,.79310346,LPP+Subsidy,1
118302,1104,118,1,1,1,45,15,,0,.8888889,.5,LPP+Subsidy,1
118223,1024,118,1,1,1,38,2,,0,.5,.5,LPP+Subsidy+Supply,1
118222,1024,118,1,1,1,55,1,,0,.5,.5,LPP+Subsidy+Supply,1
118618,1103,118,1,1,1,49,2,,1,.96551722,.79310346,LPP+Subsidy,1
118513,1024,118,1,0,0,45,2,1,1,.52380955,.52380955,LPP+Subsidy+Supply,1
118316,1104,118,1,0,1,25,12,,1,.8888889,.5,LPP+Subsidy,1
118605,1103,118,1,1,1,28,2,1,1,.96428573,.78571427,LPP+Subsidy,1
118413,1104,118,1,1,1,33,1,1,0,.88235295,.47058824,LPP+Subsidy,1
118320,1023,118,1,1,1,40,8,1,0,.81481481,.62962961,LPP+Subsidy,1
118541,1024,118,1,1,1,70,9,,0,.5,.5,LPP+Subsidy+Supply,1
118110,1023,118,1,0,0,25,2,,1,.8214286,.64285713,LPP+Subsidy,1
118105,1023,118,1,0,1,30,2,,0,.8214286,.64285713,LPP+Subsidy,1
118503,1103,118,1,1,1,30,13,1,1,.96428573,.78571427,LPP+Subsidy,1
118519,1024,118,1,0,0,60,2,,1,.5,.5,LPP+Subsidy+Supply,1
118409,1023,118,1,1,1,55,2,,0,.8214286,.64285713,LPP+Subsidy,1
118612,1103,118,1,0,1,25,9,,1,.96551722,.79310346,LPP+Subsidy,1
118531,1024,118,1,0,1,30,2,,0,.5,.5,LPP+Subsidy+Supply,1
118215,1023,118,1,0,0,45,2,1,1,.85185188,.66666669,LPP+Subsidy,1
118530,1024,118,1,0,0,60,1,0,1,.52380955,.52380955,LPP+Subsidy+Supply,1
118330,1103,118,1,0,0,30,11,1,1,.96428573,.78571427,LPP+Subsidy,1
118543,1024,118,1,1,1,44,9,1,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118616,1103,118,1,0,1,30,2,,1,.96551722,.79310346,LPP+Subsidy,1
118314,1104,118,1,0,0,40,2,,1,.8888889,.5,LPP+Subsidy,1
118311,1104,118,1,1,1,40,2,,0,.8888889,.5,LPP+Subsidy,1
118535,1024,118,1,1,1,32,10,,0,.5,.5,LPP+Subsidy+Supply,1
118701,1103,118,1,0,1,30,15,,1,.96551722,.79310346,LPP+Subsidy,1
118520,1024,118,1,1,1,70,1,1,0,.52380955,.52380955,LPP+Subsidy+Supply,1
118418,1023,118,1,1,1,50,13,,0,.8214286,.64285713,LPP+Subsidy,1
118202,1104,118,1,0,1,28,15,1,0,.88235295,.52941179,LPP+Subsidy,1
118533,1024,118,1,1,1,35,12,,0,.5,.5,LPP+Subsidy+Supply,1
118433,1103,118,1,0,0,40,2,1,1,.96428573,.78571427,LPP+Subsidy,1
118109,1023,118,1,0,0,28,8,,1,.8214286,.64285713,LPP+Subsidy,1
118216,1023,118,1,1,1,65,2,,0,.8214286,.64285713,LPP+Subsidy,1
118422,1104,118,1,1,1,35,1,,0,.8888889,.5,LPP+Subsidy,1
118600,1103,118,1,1,1,31,12,,1,.96551722,.79310346,LPP+Subsidy,1
118505,1024,118,1,1,1,30,2,1,1,.47619048,.47619048,LPP+Subsidy+Supply,1
118624,1103,118,1,0,0,40,6,,1,.96551722,.79310346,LPP+Subsidy,1
118112,1023,118,1,0,1,26,2,,0,.8214286,.64285713,LPP+Subsidy,1
118544,1103,118,1,1,1,38,5,1,0,.96428573,.78571427,LPP+Subsidy,1
118504,1103,118,1,1,1,55,15,1,1,.96428573,.8214286,LPP+Subsidy,1
118524,1024,118,1,1,1,24,2,,0,.5,.5,LPP+Subsidy+Supply,1
118517,1024,118,1,1,1,40,12,,0,.5,.5,LPP+Subsidy+Supply,1
118219,1023,118,1,1,1,56,1,,0,.8214286,.64285713,LPP+Subsidy,1
118406,1023,118,1,0,0,35,20,1,1,.81481481,.62962961,LPP+Subsidy,1
118511,1024,118,1,1,1,26,1,0,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118602,1103,118,1,1,1,41,1,1,1,1,.8214286,LPP+Subsidy,1
118529,1024,118,1,0,1,22,2,1,0,.52380955,.52380955,LPP+Subsidy+Supply,1
118217,1023,118,1,0,1,25,8,1,0,.85185188,.66666669,LPP+Subsidy,1
118534,1024,118,1,1,1,35,2,,0,.5,.5,LPP+Subsidy+Supply,1
118312,1104,118,1,1,1,65,2,0,0,.88235295,.52941179,LPP+Subsidy,1
118549,1103,118,1,1,1,45,2,,0,.96551722,.79310346,LPP+Subsidy,1
118318,1104,118,1,0,1,25,9,,0,.8888889,.5,LPP+Subsidy,1
118201,1104,118,1,0,1,30,21,,0,.8888889,.5,LPP+Subsidy,1
118434,1103,118,1,0,0,35,13,,1,.96551722,.79310346,LPP+Subsidy,1
118615,1103,118,1,0,1,28,2,1,1,.96428573,.78571427,LPP+Subsidy,1
118428,1104,118,1,0,1,27,2,,0,.8888889,.5,LPP+Subsidy,1
118410,1023,118,1,1,1,52,18,,0,.8214286,.64285713,LPP+Subsidy,1
118542,1024,118,1,1,1,22,9,,0,.5,.5,LPP+Subsidy+Supply,1
118540,1024,118,1,1,1,39,2,1,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118601,1103,118,1,1,1,41,1,,1,.96551722,.79310346,LPP+Subsidy,1
118218,1023,118,1,1,1,52,9,,0,.8214286,.64285713,LPP+Subsidy,1
118317,1104,118,1,0,1,22,8,,0,.8888889,.5,LPP+Subsidy,1
118113,1023,118,1,0,1,28,14,1,0,.81481481,.62962961,LPP+Subsidy,1
118523,1024,118,1,0,0,50,1,,1,.5,.5,LPP+Subsidy+Supply,1
118610,1103,118,1,0,1,30,2,1,1,.96428573,.78571427,LPP+Subsidy,1
118324,1024,118,1,1,1,30,1,,0,.5,.5,LPP+Subsidy+Supply,1
118429,1104,118,1,1,1,37,1,1,0,.88235295,.47058824,LPP+Subsidy,1
118100,1023,118,1,0,0,42,2,1,1,.81481481,.62962961,LPP+Subsidy,1
118617,1103,118,1,1,1,39,2,,1,.96551722,.79310346,LPP+Subsidy,1
118101,1023,118,1,1,1,80,2,1,0,.81481481,.62962961,LPP+Subsidy,1
118405,1023,118,1,0,0,39,9,1,1,.81481481,.62962961,LPP+Subsidy,1
118550,1103,118,1,0,1,26,9,1,0,.96428573,.78571427,LPP+Subsidy,1
118425,1104,118,1,1,1,45,8,1,0,.88235295,.47058824,LPP+Subsidy,1
118424,1104,118,1,0,0,32,2,1,1,.88235295,.47058824,LPP+Subsidy,1
118430,1104,118,1,1,1,28,7,1,0,.88235295,.47058824,LPP+Subsidy,1
118307,1104,118,1,1,1,43,20,,0,.8888889,.5,LPP+Subsidy,1
118326,1103,118,1,0,1,45,9,1,0,.96428573,.78571427,LPP+Subsidy,1
118613,1103,118,1,1,1,20,7,,1,.96551722,.79310346,LPP+Subsidy,1
118538,1024,118,1,1,1,23,2,1,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118323,1023,118,1,1,1,40,15,,0,.8214286,.64285713,LPP+Subsidy,1
118614,1103,118,1,1,1,68,2,,0,.96551722,.79310346,LPP+Subsidy,1
118426,1104,118,1,1,1,10,1,1,0,.88235295,.47058824,LPP+Subsidy,1
118623,1103,118,1,0,1,46,9,1,1,.96428573,.8214286,LPP+Subsidy,1
118328,1103,118,1,1,1,32,9,1,0,.96428573,.78571427,LPP+Subsidy,1
118501,1103,118,1,1,1,35,15,1,1,.96428573,.78571427,LPP+Subsidy,1
118108,1023,118,1,0,0,35,2,1,1,.81481481,.66666669,LPP+Subsidy,1
118327,1103,118,1,1,1,40,15,1,0,.96428573,.78571427,LPP+Subsidy,1
118607,1103,118,1,1,1,44,1,1,1,.96428573,.78571427,LPP+Subsidy,1
118532,1024,118,1,0,0,35,2,0,1,.52380955,.52380955,LPP+Subsidy+Supply,1
118526,1024,118,1,0,1,40,2,,0,.5,.5,LPP+Subsidy+Supply,1
118322,1023,118,1,1,1,35,7,1,1,.85185188,.66666669,LPP+Subsidy,1
118539,1024,118,1,1,1,35,10,1,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118620,1103,118,1,1,1,34,9,,1,.96551722,.79310346,LPP+Subsidy,1
118220,1023,118,1,0,1,32,11,1,0,.81481481,.66666669,LPP+Subsidy,1
118608,1103,118,1,0,1,25,9,1,1,.96428573,.78571427,LPP+Subsidy,1
118106,1023,118,1,1,1,65,1,0,0,.81481481,.62962961,LPP+Subsidy,1
118103,1023,118,1,1,1,32,2,1,0,.81481481,.62962961,LPP+Subsidy,1
118545,1024,118,1,1,1,55,2,,0,.5,.5,LPP+Subsidy+Supply,1
118506,1024,118,1,1,1,35,2,1,1,.47619048,.47619048,LPP+Subsidy+Supply,1
118423,1104,118,1,1,1,35,2,,0,.8888889,.5,LPP+Subsidy,1
118551,1103,118,1,0,0,25,9,1,1,.96428573,.8214286,LPP+Subsidy,1
118521,1024,118,1,1,1,35,2,1,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118611,1103,118,1,1,1,48,2,1,0,.96428573,.78571427,LPP+Subsidy,1
118308,1104,118,1,1,1,9,18,,0,.8888889,.5,LPP+Subsidy,1
118700,1024,118,1,1,1,33,1,0,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118510,1024,118,1,0,0,70,2,,1,.5,.5,LPP+Subsidy+Supply,1
118407,1023,118,1,1,1,60,9,1,0,.81481481,.62962961,LPP+Subsidy,1
118515,1024,118,1,0,0,65,1,1,1,.52380955,.52380955,LPP+Subsidy+Supply,1
118313,1104,118,1,1,1,35,1,1,1,.94117647,.52941179,LPP+Subsidy,1
118547,1103,118,1,0,0,34,2,1,1,.96428573,.78571427,LPP+Subsidy,1
118548,1024,118,1,0,0,50,2,,1,.5,.5,LPP+Subsidy+Supply,1
118102,1023,118,1,1,1,30,2,,0,.8214286,.64285713,LPP+Subsidy,1
118315,1104,118,1,1,1,44,2,,1,.8888889,.5,LPP+Subsidy,1
118603,1103,118,1,1,1,33,2,,1,.96551722,.79310346,LPP+Subsidy,1
118509,1024,118,1,1,1,35,2,1,1,.52380955,.52380955,LPP+Subsidy+Supply,1
118325,1024,118,1,1,1,28,2,1,0,.47619048,.47619048,LPP+Subsidy+Supply,1
118321,1023,118,1,1,1,55,2,1,0,.85185188,.66666669,LPP+Subsidy,1
118329,1103,118,1,0,0,34,12,,1,.96551722,.79310346,LPP+Subsidy,1
118319,1104,118,1,1,1,50,1,,0,.8888889,.5,LPP+Subsidy,1
118408,1023,118,1,0,1,55,10,1,0,.81481481,.62962961,LPP+Subsidy,1
118502,1103,118,1,1,1,35,2,,1,.96551722,.79310346,LPP+Subsidy,1
119616,1101,119,1,1,1,32,1,0,1,.84615386,.69230771,LPP+Subsidy+Supply,1
119515,1102,119,1,0,0,54,2,,1,.92000002,.83999997,LPP+Subsidy,1
119605,1102,119,1,0,1,22,12,,1,.92000002,.83999997,LPP+Subsidy,1
119418,1101,119,1,1,1,60,2,0,1,.84615386,.69230771,LPP+Subsidy+Supply,1
119109,1102,119,1,1,1,35,2,1,0,.91666669,.83333331,LPP+Subsidy,1
119408,1102,119,1,0,1,42,1,,0,.92000002,.83999997,LPP+Subsidy,1
119700,1102,119,1,0,0,29,12,1,1,.91666669,.83333331,LPP+Subsidy,1
119302,1102,119,1,0,0,42,2,,1,.92000002,.83999997,LPP+Subsidy,1
119619,1101,119,1,0,0,31,7,0,1,.76923078,.69230771,LPP+Subsidy+Supply,1
119506,1102,119,1,1,1,36,2,,0,.92000002,.83999997,LPP+Subsidy,1
119213,1168,119,1,0,0,21,2,0,1,.14285715,.14285715,LPP+Subsidy,1
119306,1102,119,1,0,0,62,3,,1,.92000002,.83999997,LPP+Subsidy,1
119419,1101,119,1,1,1,35,2,,0,.78571427,.64285713,LPP+Subsidy+Supply,1
119215,1101,119,1,1,1,30,2,0,0,.76923078,.61538464,LPP+Subsidy+Supply,1
