hhid,cid,vid,uid,does_hh_own,does_hh_has_access,hh_head_age,hh_head_educ_years,hh_has_electricity,hh_any_od,baseline_access,baseline_ownership,treat_cat,any_treatment,hh_head_age_flag_outlier,hh_head_educ_years_flag_outlier
116405,1155,116,1,1,1,70.0,1.0,,0,0.75,0.54545456,Control,0,0,0
116701,1156,116,1,1,1,19.0,8.0,,0,0.72222221,0.46153846,Control,0,0,0
116272,1020,116,1,0,0,35.0,1.0,0.0,1,0.41666666,0.125,Control,0,0,0
116306,1155,116,1,0,1,55.0,1.0,0.0,0,0.72727275,0.60000002,Control,0,0,0
116427,1021,116,1,0,1,55.0,1.0,,0,0.69999999,0.48275861,Control,0,0,0
116129,1021,116,1,0,0,26.0,2.0,1.0,1,0.69230771,0.4642857,Control,0,0,0
116454,1021,116,1,1,1,30.0,9.0,,0,0.69999999,0.48275861,Control,0,0,0
116652,1021,116,1,0,1,29.0,9.0,1.0,0,0.71794873,0.5,Control,0,0,0
116422,1021,116,1,0,0,25.0,13.0,1.0,1,0.69230771,0.4642857,Control,0,0,0
116448,1021,116,1,0,0,30.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116608,1156,116,1,1,1,26.0,9.0,1.0,0,0.7647059,0.5,Control,0,0,0
116100,1155,116,1,0,0,35.0,2.0,,1,0.75,0.54545456,Control,0,0,0
116459,1021,116,1,0,1,26.0,9.0,1.0,0,0.69230771,0.5,Control,0,0,0
116431,1021,116,1,1,1,40.0,9.0,,1,0.69999999,0.48275861,Control,0,0,0
116650,1021,116,1,1,1,20.0,14.0,1.0,0,0.71794873,0.5,Control,0,0,0
116638,1154,116,1,1,1,40.0,2.0,,0,0.21428572,0.15384616,Control,0,0,0
116303,1155,116,1,1,1,45.0,2.0,1.0,0,0.72727275,0.5,Control,0,0,0
116234,1020,116,1,0,1,35.0,11.0,,0,0.38461539,0.11111111,Control,0,0,0
116614,1155,116,1,0,1,76.0,2.0,1.0,0,0.72727275,0.5,Control,0,0,0
116443,1021,116,1,1,1,40.0,2.0,,0,0.69999999,0.48275861,Control,0,0,0
116313,1155,116,1,1,1,32.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116260,1020,116,1,0,0,40.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116444,1021,116,1,0,0,26.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116456,1021,116,1,0,0,65.0,2.0,1.0,1,0.71794873,0.5,Control,0,0,0
116127,1021,116,1,0,0,22.0,8.0,1.0,1,0.69230771,0.4642857,Control,0,0,0
116315,1156,116,1,0,0,70.0,7.0,1.0,1,0.7647059,0.5,Control,0,0,0
116110,1022,116,1,0,0,35.0,2.0,,1,0.68421054,0.41666666,Control,0,0,0
116452,1021,116,1,1,1,35.0,9.0,,0,0.69999999,0.48275861,Control,0,0,0
116629,1154,116,1,0,0,38.0,8.0,0.0,1,0.15384616,0.15384616,Control,0,0,0
116426,1021,116,1,1,1,35.0,1.0,,0,0.69999999,0.48275861,Control,0,0,0
116505,1156,116,1,1,1,38.0,9.0,,0,0.72222221,0.46153846,Control,0,0,0
116101,1155,116,1,0,1,18.0,8.0,,1,0.75,0.54545456,Control,0,0,0
116411,1155,116,1,1,1,35.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116659,1154,116,1,1,1,45.0,1.0,,0,0.21428572,0.15384616,Control,0,0,0
116120,1155,116,1,1,1,35.0,1.0,,0,0.75,0.54545456,Control,0,0,0
116231,1020,116,1,1,1,48.0,11.0,,0,0.38461539,0.11111111,Control,0,0,0
116271,1020,116,1,0,0,65.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116404,1155,116,1,0,1,35.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116317,1021,116,1,1,1,30.0,2.0,1.0,0,0.71794873,0.5,Control,0,0,0
116447,1021,116,1,0,0,58.0,2.0,1.0,1,0.71794873,0.5,Control,0,0,0
116305,1155,116,1,1,1,30.0,2.0,,1,0.75,0.54545456,Control,0,0,0
116243,1020,116,1,0,0,43.0,2.0,0.0,1,0.41666666,0.125,Control,0,0,0
116661,1154,116,1,0,0,37.0,2.0,0.0,1,0.23076923,0.16666667,Control,0,0,0
116106,1022,116,1,1,1,35.0,12.0,1.0,0,0.66666669,0.41666666,Control,0,0,0
116241,1020,116,1,1,1,45.0,1.0,1.0,0,0.33333334,0.0,Control,0,0,0
116613,1155,116,1,1,1,42.0,9.0,1.0,0,0.72727275,0.5,Control,0,0,0
116301,1155,116,1,1,1,32.0,2.0,0.0,0,0.72727275,0.5,Control,0,0,0
116634,1154,116,1,1,1,70.0,1.0,,0,0.21428572,0.15384616,Control,0,0,0
116408,1155,116,1,0,0,28.0,1.0,,1,0.75,0.54545456,Control,0,0,0
116314,1156,116,1,0,0,30.0,8.0,1.0,1,0.7647059,0.5,Control,0,0,0
116605,1156,116,1,0,0,31.0,15.0,,1,0.72222221,0.46153846,Control,0,0,0
116624,1021,116,1,1,1,42.0,2.0,1.0,0,0.69230771,0.48275861,Control,0,0,0
116300,1155,116,1,0,1,55.0,1.0,1.0,1,0.72727275,0.5,Control,0,0,0
116500,1156,116,1,1,1,62.0,9.0,1.0,0,0.70588237,0.41666666,Control,0,0,0
116607,1156,116,1,0,0,31.0,2.0,,1,0.72222221,0.46153846,Control,0,0,0
116307,1155,116,1,0,0,36.0,2.0,,1,0.75,0.54545456,Control,0,0,0
116670,1154,116,1,0,0,23.0,10.0,,1,0.21428572,0.15384616,Control,0,0,0
116308,1155,116,1,1,1,45.0,2.0,1.0,0,0.72727275,0.60000002,Control,0,0,0
116617,1155,116,1,0,0,38.0,1.0,1.0,1,0.81818181,0.60000002,Control,0,0,0
116620,1156,116,1,0,0,60.0,1.0,,1,0.72222221,0.46153846,Control,0,0,0
116403,1155,116,1,1,1,63.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116253,1020,116,1,0,0,36.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116436,1021,116,1,0,0,24.0,8.0,,1,0.69999999,0.48275861,Control,0,0,0
116102,1022,116,1,0,1,52.0,2.0,1.0,0,0.66666669,0.36363637,Control,0,0,0
116637,1154,116,1,0,1,23.0,7.0,1.0,0,0.15384616,0.083333336,Control,0,0,0
116669,1154,116,1,0,0,23.0,2.0,1.0,1,0.23076923,0.16666667,Control,0,0,0
116111,1022,116,1,0,0,28.0,8.0,,1,0.68421054,0.41666666,Control,0,0,0
116115,1022,116,1,0,0,32.0,1.0,0.0,1,0.72222221,0.45454547,Control,0,0,0
116203,1022,116,1,0,1,30.0,15.0,1.0,0,0.66666669,0.36363637,Control,0,0,0
116442,1021,116,1,0,0,40.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116656,1154,116,1,0,0,23.0,8.0,,1,0.21428572,0.15384616,Control,0,0,0
116507,1156,116,1,0,1,40.0,15.0,,0,0.72222221,0.46153846,Control,0,0,0
116445,1021,116,1,1,1,45.0,8.0,,0,0.69999999,0.48275861,Control,0,0,0
116415,1156,116,1,1,1,50.0,2.0,,1,0.72222221,0.46153846,Control,0,0,0
116400,1155,116,1,0,1,31.0,16.0,,0,0.75,0.54545456,Control,0,0,0
116265,1020,116,1,0,0,38.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116646,1021,116,1,0,0,65.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116461,1021,116,1,0,0,50.0,1.0,1.0,1,0.69230771,0.4642857,Control,0,0,0
116645,1021,116,1,0,0,42.0,4.0,1.0,1,0.71794873,0.5,Control,0,0,0
116651,1021,116,1,0,1,23.0,13.0,,0,0.69999999,0.48275861,Control,0,0,0
116626,1021,116,1,1,1,45.0,2.0,,0,0.69999999,0.48275861,Control,0,0,0
116437,1021,116,1,0,0,26.0,2.0,0.0,1,0.71794873,0.5,Control,0,0,0
116616,1155,116,1,1,1,50.0,1.0,1.0,0,0.81818181,0.60000002,Control,0,0,0
116663,1154,116,1,0,0,65.0,2.0,,1,0.21428572,0.15384616,Control,0,0,0
116642,1021,116,1,1,1,24.0,8.0,0.0,0,0.71794873,0.5,Control,0,0,0
116248,1020,116,1,1,1,45.0,2.0,1.0,1,0.33333334,0.11111111,Control,0,0,0
116266,1020,116,1,0,0,60.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116504,1156,116,1,0,1,22.0,9.0,,0,0.72222221,0.46153846,Control,0,0,0
116130,1021,116,1,0,0,68.0,6.0,,1,0.69999999,0.48275861,Control,0,0,0
116630,1154,116,1,1,1,60.0,1.0,0.0,0,0.23076923,0.16666667,Control,0,0,0
116318,1021,116,1,1,1,30.0,2.0,,0,0.69999999,0.48275861,Control,0,0,0
116463,1021,116,1,0,0,22.0,8.0,,1,0.69999999,0.48275861,Control,0,0,0
116433,1021,116,1,0,0,40.0,1.0,,1,0.69999999,0.48275861,Control,0,0,0
116653,1021,116,1,0,0,45.0,2.0,1.0,1,0.71794873,0.5,Control,0,0,0
116419,1156,116,1,0,0,50.0,8.0,1.0,1,0.7647059,0.5,Control,0,0,0
116237,1020,116,1,1,1,37.0,13.0,,0,0.38461539,0.11111111,Control,0,0,0
116256,1020,116,1,0,0,60.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116258,1020,116,1,0,0,50.0,6.0,,1,0.38461539,0.11111111,Control,0,0,0
116249,1020,116,1,0,0,55.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116242,1020,116,1,0,1,37.0,9.0,,0,0.38461539,0.11111111,Control,0,0,0
116103,1022,116,1,1,1,22.0,8.0,,0,0.68421054,0.41666666,Control,0,0,0
116460,1021,116,1,1,1,24.0,12.0,1.0,0,0.69230771,0.4642857,Control,0,0,0
116420,1021,116,1,0,0,35.0,2.0,0.0,1,0.69230771,0.5,Control,0,0,0
116414,1156,116,1,1,1,18.0,9.0,,1,0.72222221,0.46153846,Control,0,0,0
116126,1021,116,1,0,0,30.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116631,1156,116,1,1,1,58.0,2.0,1.0,0,0.70588237,0.46153846,Control,0,0,0
116440,1021,116,1,0,0,28.0,1.0,0.0,1,0.71794873,0.5,Control,0,0,0
116641,1021,116,1,1,1,33.0,1.0,,0,0.69999999,0.48275861,Control,0,0,0
116503,1156,116,1,0,1,30.0,9.0,,0,0.72222221,0.46153846,Control,0,0,0
116647,1021,116,1,1,1,40.0,2.0,,0,0.69999999,0.48275861,Control,0,0,0
116223,1021,116,1,1,1,38.0,2.0,1.0,0,0.69230771,0.4642857,Control,0,0,0
116434,1021,116,1,1,1,40.0,2.0,1.0,0,0.69230771,0.48275861,Control,0,0,0
116255,1020,116,1,0,0,38.0,2.0,1.0,1,0.41666666,0.125,Control,0,0,0
116502,1156,116,1,1,1,43.0,2.0,,0,0.72222221,0.46153846,Control,0,0,0
116212,1022,116,1,0,0,37.0,15.0,,1,0.68421054,0.41666666,Control,0,0,0
116113,1022,116,1,0,0,43.0,8.0,1.0,1,0.72222221,0.45454547,Control,0,0,0
116451,1021,116,1,0,1,32.0,6.0,,0,0.69999999,0.48275861,Control,0,0,0
116635,1154,116,1,1,1,56.0,2.0,,0,0.21428572,0.15384616,Control,0,0,0
116458,1021,116,1,1,1,50.0,1.0,,0,0.69999999,0.48275861,Control,0,0,0
116657,1154,116,1,0,0,46.0,1.0,,1,0.21428572,0.15384616,Control,0,0,0
116252,1020,116,1,0,0,28.0,1.0,0.0,1,0.41666666,0.125,Control,0,0,0
116312,1155,116,1,0,0,32.0,6.0,,1,0.75,0.54545456,Control,0,0,0
116269,1020,116,1,0,0,23.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116112,1022,116,1,1,1,30.0,2.0,,0,0.68421054,0.41666666,Control,0,0,0
116240,1020,116,1,0,0,51.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116421,1021,116,1,0,0,48.0,3.0,1.0,1,0.69230771,0.4642857,Control,0,0,0
116401,1155,116,1,0,1,35.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116516,1156,116,1,1,1,60.0,1.0,,0,0.72222221,0.46153846,Control,0,0,0
116609,1156,116,1,1,1,32.0,2.0,,0,0.72222221,0.46153846,Control,0,0,0
116254,1020,116,1,0,0,65.0,13.0,,1,0.38461539,0.11111111,Control,0,0,0
116441,1021,116,1,1,1,27.0,10.0,0.0,0,0.69230771,0.48275861,Control,0,0,0
116660,1154,116,1,0,1,23.0,9.0,1.0,0,0.23076923,0.16666667,Control,0,0,0
116246,1020,116,1,0,0,60.0,6.0,,1,0.38461539,0.11111111,Control,0,0,0
116213,1022,116,1,1,1,40.0,7.0,1.0,0,0.66666669,0.41666666,Control,0,0,0
116124,1022,116,1,0,0,45.0,2.0,,1,0.68421054,0.41666666,Control,0,0,0
116235,1020,116,1,0,1,40.0,1.0,1.0,0,0.41666666,0.125,Control,0,0,0
116628,1154,116,1,0,0,25.0,2.0,0.0,1,0.15384616,0.083333336,Control,0,0,0
116449,1021,116,1,0,0,80.0,9.0,1.0,1,0.71794873,0.5,Control,0,0,0
116618,1155,116,1,0,0,55.0,6.0,,1,0.75,0.54545456,Control,0,0,0
116515,1156,116,1,0,0,30.0,8.0,1.0,1,0.70588237,0.46153846,Control,0,0,0
116610,1155,116,1,1,1,26.0,14.0,,0,0.75,0.54545456,Control,0,0,0
116664,1154,116,1,0,0,65.0,9.0,,1,0.21428572,0.15384616,Control,0,0,0
116413,1155,116,1,1,1,40.0,2.0,,1,0.75,0.54545456,Control,0,0,0
116104,1022,116,1,0,0,55.0,1.0,,1,0.68421054,0.41666666,Control,0,0,0
116259,1020,116,1,0,0,60.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116512,1156,116,1,1,1,38.0,14.0,1.0,0,0.70588237,0.46153846,Control,0,0,0
116432,1021,116,1,0,0,45.0,2.0,1.0,1,0.69230771,0.48275861,Control,0,0,0
116524,1020,116,1,0,0,40.0,9.0,,1,0.38461539,0.11111111,Control,0,0,0
116219,1021,116,1,0,1,27.0,6.0,0.0,0,0.69230771,0.5,Control,0,0,0
116128,1021,116,1,0,0,35.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116218,1021,116,1,0,1,28.0,9.0,,0,0.69999999,0.48275861,Control,0,0,0
116510,1156,116,1,0,1,30.0,14.0,,0,0.72222221,0.46153846,Control,0,0,0
116244,1020,116,1,0,0,32.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116619,1155,116,1,0,0,45.0,1.0,,1,0.75,0.54545456,Control,0,0,0
116319,1021,116,1,0,1,30.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116450,1021,116,1,0,1,25.0,14.0,1.0,0,0.69230771,0.4642857,Control,0,0,0
116118,1022,116,1,0,0,65.0,1.0,,1,0.68421054,0.41666666,Control,0,0,0
116273,1020,116,1,0,0,65.0,1.0,0.0,1,0.33333334,0.11111111,Control,0,0,0
116513,1156,116,1,0,0,42.0,8.0,,1,0.72222221,0.46153846,Control,0,0,0
116123,1022,116,1,0,1,36.0,6.0,,0,0.68421054,0.41666666,Control,0,0,0
116105,1022,116,1,0,0,28.0,11.0,,1,0.68421054,0.41666666,Control,0,0,0
116639,1154,116,1,1,1,31.0,2.0,,0,0.21428572,0.15384616,Control,0,0,0
116643,1021,116,1,1,1,32.0,7.0,,0,0.69999999,0.48275861,Control,0,0,0
116644,1021,116,1,1,1,36.0,1.0,,0,0.69999999,0.48275861,Control,0,0,0
116667,1154,116,1,0,0,50.0,2.0,1.0,1,0.23076923,0.16666667,Control,0,0,0
116636,1154,116,1,0,1,25.0,2.0,,0,0.21428572,0.15384616,Control,0,0,0
116119,1022,116,1,0,0,56.0,1.0,,1,0.68421054,0.41666666,Control,0,0,0
116239,1020,116,1,0,0,55.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116416,1156,116,1,1,1,30.0,2.0,0.0,0,0.70588237,0.46153846,Control,0,0,0
116649,1021,116,1,0,1,55.0,1.0,,0,0.69999999,0.48275861,Control,0,0,0
116412,1155,116,1,1,1,50.0,9.0,,0,0.75,0.54545456,Control,0,0,0
116263,1020,116,1,0,0,38.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116238,1020,116,1,0,1,40.0,2.0,,0,0.38461539,0.11111111,Control,0,0,0
116615,1155,116,1,0,1,26.0,8.0,1.0,0,0.81818181,0.60000002,Control,0,0,0
116117,1022,116,1,0,0,46.0,2.0,0.0,1,0.72222221,0.45454547,Control,0,0,0
116204,1022,116,1,0,1,26.0,11.0,,0,0.68421054,0.41666666,Control,0,0,0
116509,1156,116,1,0,1,36.0,15.0,,0,0.72222221,0.46153846,Control,0,0,0
116406,1155,116,1,0,0,32.0,2.0,,1,0.75,0.54545456,Control,0,0,0
116517,1156,116,1,1,1,23.0,8.0,1.0,0,0.70588237,0.41666666,Control,0,0,0
116523,1020,116,1,0,0,60.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116654,1154,116,1,1,1,60.0,14.0,1.0,0,0.23076923,0.16666667,Control,0,0,0
116410,1155,116,1,1,1,45.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116245,1020,116,1,0,0,50.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116625,1021,116,1,0,0,30.0,1.0,1.0,1,0.69230771,0.48275861,Control,0,0,0
116655,1154,116,1,0,1,30.0,14.0,1.0,0,0.23076923,0.16666667,Control,0,0,0
116627,1154,116,1,0,0,55.0,2.0,,1,0.21428572,0.15384616,Control,0,0,0
116418,1156,116,1,0,0,30.0,2.0,,1,0.72222221,0.46153846,Control,0,0,0
116514,1156,116,1,0,0,59.0,9.0,,1,0.72222221,0.46153846,Control,0,0,0
116304,1155,116,1,1,1,28.0,9.0,1.0,0,0.72727275,0.5,Control,0,0,0
116121,1022,116,1,1,1,41.0,2.0,1.0,0,0.72222221,0.45454547,Control,0,0,0
116214,1022,116,1,0,0,70.0,10.0,,1,0.68421054,0.41666666,Control,0,0,0
116316,1156,116,1,0,0,32.0,2.0,1.0,1,0.7647059,0.5,Control,0,0,0
116438,1021,116,1,0,0,50.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116658,1154,116,1,0,0,25.0,9.0,,1,0.21428572,0.15384616,Control,0,0,0
116220,1021,116,1,0,0,37.0,1.0,,1,0.69999999,0.48275861,Control,0,0,0
116662,1154,116,1,0,0,35.0,2.0,1.0,1,0.23076923,0.16666667,Control,0,0,0
116612,1155,116,1,1,1,29.0,12.0,,0,0.75,0.54545456,Control,0,0,0
116462,1021,116,1,0,0,25.0,8.0,,1,0.69999999,0.48275861,Control,0,0,0
116320,1021,116,1,1,1,52.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116409,1155,116,1,0,1,50.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116247,1020,116,1,0,0,82.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116232,1020,116,1,0,0,50.0,8.0,,1,0.38461539,0.11111111,Control,0,0,0
116131,1021,116,1,0,0,46.0,2.0,,1,0.69999999,0.48275861,Control,0,0,0
116311,1155,116,1,0,1,36.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116233,1020,116,1,1,1,39.0,2.0,,0,0.38461539,0.11111111,Control,0,0,0
116116,1022,116,1,0,0,45.0,2.0,,1,0.68421054,0.41666666,Control,0,0,0
116251,1020,116,1,0,0,62.0,1.0,,1,0.38461539,0.11111111,Control,0,0,0
116309,1155,116,1,1,1,48.0,2.0,,0,0.75,0.54545456,Control,0,0,0
116209,1022,116,1,0,0,45.0,2.0,,1,0.68421054,0.41666666,Control,0,0,0
116430,1021,116,1,0,0,35.0,10.0,,1,0.69999999,0.48275861,Control,0,0,0
116270,1020,116,1,0,0,28.0,8.0,0.0,1,0.41666666,0.125,Control,0,0,0
116267,1020,116,1,0,0,55.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116229,1020,116,1,1,1,50.0,2.0,1.0,0,0.33333334,0.11111111,Control,0,0,0
116453,1021,116,1,0,1,20.0,9.0,,0,0.69999999,0.48275861,Control,0,0,0
116261,1020,116,1,0,0,55.0,2.0,,1,0.38461539,0.11111111,Control,0,0,0
116648,1021,116,1,1,1,35.0,2.0,1.0,0,0.69230771,0.4642857,Control,0,0,0
116268,1020,116,1,0,0,25.0,2.0,0.0,1,0.41666666,0.125,Control,0,0,0
117311,1109,117,1,1,1,45.0,2.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117421,1108,117,1,1,1,40.0,10.0,1.0,0,0.58823532,0.47058824,Supply Only,1,0,0
117314,1109,117,1,1,1,54.0,9.0,,0,1.0,0.7368421,Supply Only,1,0,0
117320,1109,117,1,0,1,64.0,6.0,0.0,0,1.0,0.77777779,Supply Only,1,0,0
117417,1108,117,1,1,1,70.0,1.0,,0,0.6111111,0.5,Supply Only,1,0,0
117309,1109,117,1,0,1,35.0,2.0,1.0,1,1.0,0.72222221,Supply Only,1,0,0
117607,1108,117,1,0,0,44.0,2.0,,1,0.6111111,0.5,Supply Only,1,0,0
117420,1108,117,1,1,1,45.0,7.0,1.0,0,0.58823532,0.47058824,Supply Only,1,0,0
117406,1108,117,1,1,1,55.0,2.0,,0,0.6111111,0.5,Supply Only,1,0,0
117108,1109,117,1,1,1,60.0,2.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117305,1109,117,1,1,1,40.0,7.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117500,1110,117,1,1,1,32.0,9.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117411,1108,117,1,1,1,65.0,1.0,,0,0.6111111,0.5,Supply Only,1,0,0
117119,1110,117,1,0,1,23.0,2.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117106,1109,117,1,1,1,55.0,1.0,,0,1.0,0.7368421,Supply Only,1,0,0
117316,1109,117,1,0,1,48.0,9.0,,0,1.0,0.7368421,Supply Only,1,0,0
117510,1110,117,1,0,0,80.0,2.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117513,1110,117,1,0,0,25.0,2.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117403,1108,117,1,1,1,38.0,2.0,,0,0.6111111,0.5,Supply Only,1,0,0
117614,1110,117,1,0,0,26.0,9.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117418,1108,117,1,1,1,45.0,8.0,1.0,0,0.58823532,0.47058824,Supply Only,1,0,0
117111,1109,117,1,1,1,35.0,2.0,,0,1.0,0.7368421,Supply Only,1,0,0
117109,1109,117,1,0,1,25.0,2.0,,0,1.0,0.7368421,Supply Only,1,0,0
117423,1108,117,1,1,1,33.0,15.0,,0,0.6111111,0.5,Supply Only,1,0,0
117422,1108,117,1,1,1,67.0,2.0,,0,0.6111111,0.5,Supply Only,1,0,0
117610,1110,117,1,1,1,41.0,7.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117601,1110,117,1,0,1,29.0,6.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117315,1109,117,1,1,1,23.0,13.0,1.0,0,1.0,0.77777779,Supply Only,1,0,0
117602,1110,117,1,0,1,36.0,13.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117325,1109,117,1,1,1,35.0,11.0,,0,1.0,0.7368421,Supply Only,1,0,0
117517,1110,117,1,0,1,30.0,9.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117120,1110,117,1,1,1,32.0,2.0,1.0,0,0.76190478,0.71428573,Supply Only,1,0,0
117302,1109,117,1,1,1,47.0,2.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117326,1109,117,1,1,1,40.0,2.0,,0,1.0,0.7368421,Supply Only,1,0,0
117317,1109,117,1,1,1,38.0,9.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117400,1108,117,1,1,1,34.0,8.0,1.0,1,0.64705884,0.52941179,Supply Only,1,0,0
117319,1109,117,1,0,1,50.0,2.0,1.0,0,1.0,0.77777779,Supply Only,1,0,0
117515,1110,117,1,0,1,24.0,9.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117322,1109,117,1,1,1,35.0,1.0,,0,1.0,0.7368421,Supply Only,1,0,0
117407,1108,117,1,0,1,30.0,18.0,1.0,0,0.64705884,0.52941179,Supply Only,1,0,0
117501,1110,117,1,0,1,30.0,2.0,1.0,1,0.76190478,0.71428573,Supply Only,1,0,0
117600,1108,117,1,1,1,65.0,2.0,,0,0.6111111,0.5,Supply Only,1,0,0
117503,1110,117,1,0,1,35.0,8.0,1.0,1,0.76190478,0.71428573,Supply Only,1,0,0
117405,1108,117,1,1,1,51.0,2.0,1.0,0,0.64705884,0.52941179,Supply Only,1,0,0
117419,1108,117,1,1,1,,,1.0,0,0.58823532,0.47058824,Supply Only,1,0,0
117402,1108,117,1,1,1,45.0,1.0,1.0,0,0.64705884,0.52941179,Supply Only,1,0,0
117100,1109,117,1,1,1,28.0,12.0,0.0,0,1.0,0.72222221,Supply Only,1,0,0
117301,1109,117,1,0,1,25.0,2.0,1.0,0,1.0,0.77777779,Supply Only,1,0,0
117410,1108,117,1,0,1,25.0,2.0,,0,0.6111111,0.5,Supply Only,1,0,0
117102,1109,117,1,1,1,50.0,2.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117303,1109,117,1,1,1,40.0,2.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117312,1109,117,1,1,1,37.0,2.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117107,1109,117,1,1,1,42.0,2.0,,0,1.0,0.7368421,Supply Only,1,0,0
117113,1109,117,1,0,1,26.0,2.0,,0,1.0,0.7368421,Supply Only,1,0,0
117416,1108,117,1,1,1,37.0,2.0,1.0,0,0.58823532,0.47058824,Supply Only,1,0,0
117323,1109,117,1,1,1,39.0,9.0,,0,1.0,0.7368421,Supply Only,1,0,0
117307,1109,117,1,1,1,35.0,9.0,1.0,0,1.0,0.72222221,Supply Only,1,0,0
117409,1108,117,1,1,1,60.0,2.0,1.0,0,0.58823532,0.47058824,Supply Only,1,0,0
117427,1110,117,1,0,1,45.0,2.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117104,1109,117,1,0,1,25.0,2.0,,1,1.0,0.7368421,Supply Only,1,0,0
117619,1110,117,1,0,0,36.0,1.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117612,1110,117,1,1,1,37.0,2.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117618,1110,117,1,0,0,61.0,2.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117116,1110,117,1,1,1,55.0,9.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
117401,1108,117,1,0,0,50.0,2.0,0.0,1,0.64705884,0.52941179,Supply Only,1,0,0
117700,1109,117,1,1,1,50.0,9.0,,0,1.0,0.7368421,Supply Only,1,0,0
117114,1110,117,1,1,1,27.0,7.0,1.0,0,0.76190478,0.71428573,Supply Only,1,0,0
117505,1110,117,1,1,1,50.0,2.0,1.0,1,0.76190478,0.71428573,Supply Only,1,0,0
117502,1110,117,1,1,1,28.0,2.0,1.0,1,0.76190478,0.71428573,Supply Only,1,0,0
117615,1110,117,1,0,0,28.0,2.0,1.0,1,0.80952382,0.76190478,Supply Only,1,0,0
117511,1110,117,1,0,0,38.0,2.0,,1,0.77272725,0.72727275,Supply Only,1,0,0
117321,1109,117,1,0,0,32.0,6.0,,1,1.0,0.7368421,Supply Only,1,0,0
117318,1109,117,1,1,1,38.0,9.0,,0,1.0,0.7368421,Supply Only,1,0,0
117413,1108,117,1,1,1,55.0,2.0,,0,0.6111111,0.5,Supply Only,1,0,0
117310,1109,117,1,1,1,40.0,1.0,,0,1.0,0.7368421,Supply Only,1,0,0
117115,1110,117,1,1,1,50.0,2.0,,0,0.77272725,0.72727275,Supply Only,1,0,0
